fID,eID,K,weights,algorithm
af35218b-826c-4c4b-aecd-77a0a77c4ce3,f93ebf5e-f317-4c5b-85bd-de2d1aa9c9a9,9,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,9a98d086-3cf1-4eaf-85c6-493943aff3d5,9,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,a87d2a95-ea6b-4b71-8990-704f087fa7b9,9,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,596ea4b8-93dc-46ea-a399-538caca1d3ce,11,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,6dee9ff7-a25b-4b3e-bc28-5b3eae7d2f4d,11,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,21cadb7d-1ccc-45e6-b730-bf346ec1863c,11,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,9cbad9b8-cde2-46b2-9a4b-eb8eb7c7f1ba,11,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,23dc0030-166b-4436-9f8d-88e517c55bef,11,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,26afb72a-c0c1-46d7-9646-8982adefe4c8,11,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,c230cfb0-ce5c-4ab3-9659-f6573bf6aa85,13,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,0f623ccc-c09d-4168-8f84-1a68addd681d,13,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,835efe5a-60d8-4da8-bb43-46b9d61268d5,13,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,ff189cd0-cd4b-4a62-8c91-d44921952800,13,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,94d24f62-0ad0-4f55-90a5-d827675637cc,13,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,a944c0be-80c6-48c2-9548-e93191e6a658,13,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,9d09847b-9fe4-4ea2-96d2-7cc6238bd400,15,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,a2467879-474c-4eb2-9832-6c46d2ad0603,15,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,b959c254-3eca-49f6-9af0-842e9f987ff8,15,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,c69c361d-4069-47b5-904d-5b205e0f4c77,15,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,facd5aae-8d5f-43eb-b238-cedf014877d6,15,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,4452cfd2-0a8d-4eab-9cec-faf2260a9a2a,15,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,c2e4beca-dd0e-4c6d-9f27-5a671ab16ad6,17,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,975951f8-5e99-4fea-a9fc-a795d7e00707,17,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,75e42ab4-49d4-4ec6-99c1-a1251ecc3c6a,17,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,45d55aea-1506-4c53-b23a-b47bf41fab04,17,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,7acf3be9-4e4d-4f69-a0c2-7868e675d979,17,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,0fa171ed-c6ef-4c2c-be5e-9a95ae3abdc9,17,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,9c25c1e9-2892-4752-9f34-f7c2c3e499c0,19,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,9fed2dcb-358f-409a-a75e-6f2a8520fab7,19,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,5b2d811f-3cf4-4b84-9d6e-ca94a4e90894,19,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,b56dc10a-f9ee-4ce9-a790-b4f1a9255e64,19,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,286e7ef9-2de0-4f54-a913-ccb46d368d19,19,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,0e18ba7c-8308-444c-94f8-15e6c51986a2,19,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,9ddcf1ee-cfd5-4c1f-8598-67a30ea019f5,21,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,098df6e5-6d31-44f6-9c98-0b32ae48ba12,21,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,67520a26-41d2-4fc8-be77-549bcf139821,21,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,e5f9a993-a1ce-4263-8eae-085fc4646a82,21,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,9d3ddf8c-4afe-4022-9a3a-cab8fa4a2de9,21,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,6f481147-117d-4b6b-a0e6-6bcb23f76db3,21,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,3b54ad11-b138-427a-ab5f-90a36659d2b2,23,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,63d1f3d6-421a-4e91-97a6-efa579ce3bd3,23,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,141f19e9-3745-4856-8556-064459d88909,23,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,ca5afd38-c1d9-4a67-b0c0-4ff96f15a63d,23,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,ae4de841-69c6-42cf-a34a-5c0522a68889,23,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,07ab2982-546d-4c0a-b1b2-ef535a690b9d,23,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,15b2b63b-205d-40e7-a3f3-26d370c0591d,25,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,245f0905-56a6-4729-a50b-8720bfebe287,25,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,7a85bd3c-e5ea-4ad7-9166-5f1b6a609441,25,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,3046fdc8-583d-4c6a-8640-72f3739d3124,25,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,277142e4-9f1f-4754-8e1e-e285dcced102,25,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,eb23cf93-5324-4b4e-92ea-127fb597359c,25,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,31cdec4e-7fcd-4b0f-8493-ba23aaa24c42,27,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,fb45d3e0-745c-47b1-afcb-c9286ca75463,27,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,3a709456-633d-4c0d-91e7-c7daae9628f4,27,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,a79c6107-8336-48c0-bdb0-e9a2f5a9c37b,27,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,9a96c268-5923-406a-8205-a36e5297603a,27,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,b533bc43-f212-4976-af11-97ed004fc4f3,27,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,572f5181-813e-48d6-81ee-340d761d50f2,29,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,149abdc3-7af7-4e81-8b1d-bf516a94f73e,29,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,cc86d104-bd33-4dee-963f-04d53a458f16,29,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,25c477e5-ac8d-4beb-83d8-ca968bb1af51,29,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,27e87df8-413a-4038-b202-c468037c5e49,29,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,9f0ea019-33e3-4680-888e-92f2f01ecc87,29,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,c9a08a8a-7638-47ae-87c5-f78d301c363a,31,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,76ad8f8b-15cd-4f3d-a837-cce63a9fe234,31,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,0e26a6a5-24d9-467f-9ffc-ac3349084fbb,31,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,c565364d-92be-4e56-adb5-8bffdd65d3f7,31,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,a0ac91b0-3c84-4277-9811-e951c0c1f388,31,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,23286d21-1a96-4ad3-a08a-4cab3689fa87,31,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,7834d255-9ab1-4564-a169-f4d1c073bc05,33,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,836be0b2-0614-4817-bac6-c80d3734d6c8,33,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,7e7bf7a5-0f2a-4bca-9d3d-3e91fb7883f5,33,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,0d5f9a17-8bc5-4aef-858a-e3d0abf8a6d5,33,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,2ea68552-0593-44c8-a533-a279f73d7784,33,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,37c3e836-328b-4b68-82ee-6298c5707bf9,33,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,e0199626-8673-494e-954c-c5fad38356ea,35,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,f17f68bb-4324-443d-8b36-aee865b07c5d,35,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,b30f1fa9-79a5-44c0-ae1e-724207ed1cd4,35,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,bf710d62-1e27-45e8-b480-43767b2a2ecf,35,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,97da3f31-e9bd-4c8c-aa45-9baaf3ab68e0,35,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,8d43e0b5-5adc-469e-ae4a-011178f54117,35,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,2fe177e1-776e-45a4-88c2-653f69a028d7,37,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,9d55bb8a-8b65-40f7-a889-791e6dfb67d5,37,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,ef236ed3-d742-44b0-b1f5-0e3f6034e450,37,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,a3f83be2-e38c-4c04-a838-3e53cdc2701b,37,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,99ef1ec2-8341-4e0f-91d6-361aeeef9285,37,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,0e7813cd-ee6c-440f-a207-993a8e142ff9,37,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,3767fd10-22b6-43fb-ada1-a9588199dff6,39,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,249bbced-e37e-4adf-a408-defc45037a6c,39,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,8afbf1e6-af57-4875-bfa4-70b2fafd97c6,39,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,d9d4a350-1f44-407f-adb1-8d3701f855dd,39,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,eaf634fb-1b8e-4e6f-b819-6bf0f55cb9d8,39,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,4728bcbf-04da-4e8b-85c3-5f11dc2c8bb4,39,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,dd886e5c-df95-4771-8908-6676456681c0,41,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,5ed15ad7-8722-4f58-879f-1aa537c6989c,41,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,55b95d1c-a9a0-4eae-9a98-d3d376677723,41,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,47928fba-b6b9-44ed-bf5b-e5f3f4d086a6,41,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,cd3c87df-4c18-419a-b9d2-43660dee7688,41,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,f0d7cd53-3c06-465a-93c6-33e2ffae5c84,41,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,03b4decc-714b-4e15-94ca-6b42bc7e203f,43,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,9f9bbb30-3031-43d3-b624-7d0b812a5dd7,43,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,c708c783-7a57-4489-9f37-df4da82fef65,43,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,678b1e14-8867-4613-abcb-1d171525911f,43,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,ea18ab79-55bc-43f8-a276-187cb5fe9e07,43,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,12cf5051-d494-4d00-9f15-d7cfd8a7e063,43,distance,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,79ea7fec-82d9-4a01-b8f2-efd1fd3f4318,45,uniform,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,0cdb3b59-8cda-4191-ad0d-a9fda0ded3aa,45,uniform,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,d5dcc53d-8851-4337-9fba-b11dc9d972c0,45,uniform,brute
af35218b-826c-4c4b-aecd-77a0a77c4ce3,ddea7355-9030-4f3b-ab7e-4de0be9b84de,45,distance,auto
af35218b-826c-4c4b-aecd-77a0a77c4ce3,637eee80-084c-48de-9eae-1c28b8476025,45,distance,ball_tree
af35218b-826c-4c4b-aecd-77a0a77c4ce3,dc00db5a-306b-4ba6-8f83-f877a4beb0ac,45,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,93873266-de7a-4d19-824f-4ea24c421092,3,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,24e93690-2286-4f48-bea6-1d798e685a72,3,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,e3b18986-5406-4672-8b23-34fb09727c17,3,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,554d418f-b2f7-4864-967c-aff9f4ea0732,3,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,0f0cf0aa-f356-45cc-b986-a7f0e9be267f,3,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,36ff145d-0836-401b-a30b-79cc0875d8e6,3,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,81e33593-e586-4837-9e5d-c9d4b85c7238,5,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,377fa7a1-eab5-4a92-b54d-7a72e3e03fcf,5,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,6c6f8d07-6e02-4830-b190-7e90527acb4f,5,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,96770d31-a3ae-4524-828d-e2668951bf3a,5,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,6b16050b-ba1c-44fa-9d4c-eafd284f8d9e,5,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,ca518215-953f-45c7-b7a4-0d79ba3c4415,5,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,d539faea-a67d-4fdd-bfb5-0f0430192a8f,7,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,40fa2e67-a02e-4c6d-b719-d8cf540cbcea,7,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,f7d7fb83-6825-4c3a-839a-d565a9bea62a,7,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,c67bf1db-b67b-4421-ae39-4190f4d810c1,7,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,4556a617-0587-433a-8316-91be17d0f7a3,7,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,eac0a578-8487-4296-9818-5cf5147f356e,7,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,3bfeae29-1d8a-4d3e-ad37-e90df0213413,9,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,bb525d15-77a8-43ff-9dae-71dabb267f69,9,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,4a02bb8f-b5c3-49e7-8b69-f02ace7d009c,9,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,049e9349-ad89-4f6a-8a5c-f5e55539501d,9,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,eeae7d37-dd47-4bf9-ad89-25308d63c725,9,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,2b447e1a-0e7c-42ff-a861-62d916b4ba18,9,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,02a660c0-6747-4e8e-ba41-87d7bc4d95f9,11,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,fcf7360f-8e24-4f46-a531-01df4449fd1c,11,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,b3c46c9b-cc5e-4ea3-9097-540dd2353930,11,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,f0474ce3-f69d-491b-85a5-e6277dbfcae1,11,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,f254a85d-95d7-4ab7-a5c7-a2523e9ce921,11,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,dd9376ff-9550-4e3b-8516-6aa729bed052,11,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,24ecc625-5542-49bd-b2e6-edc543099fd5,13,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,bb9d546d-529a-4f87-b61f-45d1e608c4ba,13,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,1609685f-0fd2-4194-965d-c38748528c0c,13,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,714540dc-d0b8-4f92-9298-2e46fbecedd1,13,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,a4283980-0d39-4f84-ba8d-4a84a584f0b7,13,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,ad485979-da3b-4cb1-94f2-cb1e48fc8183,13,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,a842f81f-859a-4f94-b432-dbb39966dd95,15,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,bafe3445-790b-4090-9257-e2e5db9a567c,15,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,a02abfea-6474-4df0-8be0-2ffb3dba4f0a,15,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,d82c585f-aa78-434e-a906-07e866ca8b85,15,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,ca554817-f81f-4193-ade4-a42fcff27335,15,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,3b8aba34-70c4-4625-95b2-e553571d4953,15,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,caf40c46-9d69-4167-bebd-f5094c9190bd,17,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,8ce1224f-7aa6-463b-a8c4-b8fdad296f19,17,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,3ee7928f-9ca9-4a40-acdc-f6ed8b0953c3,17,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,90a94854-bf71-41c8-82b9-03f1db0fa456,17,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,0ca86012-7b2f-49c7-b015-8669c201ab33,17,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,23302f32-9be9-4158-a194-9452dd9fedb8,17,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,83714a5f-c9ee-4c60-8b58-14cad3533db1,19,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,5a374149-9dda-401c-b655-c3b1a3d4de6a,19,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,89c496b1-de6d-4587-b244-7fe896df076f,19,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,ad0ac468-e8a1-435c-81f1-d53487431e34,19,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,3d66d7a6-246f-421c-a1df-a12d8e3d09b5,19,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,04e775ed-643c-4aa1-949c-367f1bcc9503,19,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,01fdcb14-6199-4dc0-83a6-5ee651a8ffc6,21,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,d47dfdd6-78b2-480a-a601-aefd845dee0b,21,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,9ed51875-f5d7-455e-b389-a2c709bb32f8,21,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,de69150e-ab2f-413d-9f63-6348823c6cc0,21,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,65a74b5e-35ae-43f2-97fd-a799ea799172,21,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,f616a7dc-8feb-46e2-b1d1-6ebb225c2256,21,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,b77e94db-0078-4dac-82f7-8f43a718a50b,23,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,33d4e41a-d5ff-47b3-b335-04ce5d5dcaee,23,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,6c3d5936-950a-4b31-afeb-90390345e234,23,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,0c3c3e7b-1a24-4f5c-a843-a7311ee10cbf,23,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,857e6378-7392-46e7-beae-d1ea2c3435a2,23,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,2ba8ea02-c896-4226-9eb6-d5c4c5591527,23,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,e4ad0068-b22e-4f6f-81a9-edabda67900e,25,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,a0dd23a4-3f9d-4cfe-9f56-4cf443213b8a,25,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,f2bc4a0a-3e7f-4d57-984e-888b5db7260c,25,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,7e07659b-91d5-4707-ac40-e7cd9166f25a,25,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,c45db7d6-6a57-4c13-b28f-9b921358cf57,25,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,92af84ae-dc8a-4ed4-8ca4-dc75fc7c97f9,25,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,9cb6bee9-fa03-47be-b89f-4d9371dbc9c1,27,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,272114ee-9bc8-45b6-ae84-d5b90d82058a,27,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,7abf7e8b-ec13-4d02-8133-fc259cf1b3f7,27,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,4a2ce680-7ab0-4361-9edb-4b9db2a0c407,27,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,f283762c-d01e-4575-a752-8bc55489989e,27,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,fec60808-b4b6-4728-b03f-3a62c59481cf,27,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,f9517a82-30ff-406d-bc79-2b06105f6854,29,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,02d104a9-01ef-4a46-bb59-b1eebadfe96d,29,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,cafe4171-5a09-4ebc-a553-f8523bb6c726,29,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,1348cb3d-68ef-46fd-80f7-cc40e813e800,29,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,47e930dc-86b3-492a-a921-889ac72fdbad,29,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,42cb767e-a41f-4286-a23f-b930d4750268,29,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,645b832f-dec7-45a4-814d-e23e781f1567,31,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,f55f2812-2ebb-469b-bd2b-437fde1995ac,31,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,0516fd8e-4816-48d6-a99e-429727515429,31,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,f34cd358-ca36-4049-948a-43bbbc40d262,31,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,4883c5cd-79cf-473a-9ce8-a34be77d8a3a,31,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,2acacd4a-b3ed-46c4-9500-a7f201bec485,31,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,f6291b50-d53a-4e6f-baa6-f726febdc298,33,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,a59c6188-68a2-44db-96cb-abf3e0785c0d,33,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,d977b958-fa6e-409c-ab36-daf4147e554a,33,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,ed523e7a-8e07-4530-b52d-61f55145bc12,33,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,be6e509b-3b55-4e89-ae4c-8d113fea6c10,33,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,8383fb5a-6942-4174-973c-4a660144d526,33,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,a853cbae-8b1a-4f3f-9329-e9520b503171,35,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,6be40b65-49af-4f53-a95b-7478386fa227,35,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,384db36d-25ce-4416-ac81-4c4de2a0b970,35,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,3d751edb-55f4-444a-9a39-8cc7253b1fe7,35,distance,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,4e62d838-df2c-46f4-9f37-1ad49e91e6d6,35,distance,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,1494f6f6-d48c-465b-ba68-56bbedaed268,35,distance,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,8d392bc1-f889-4964-bb10-dce7e029187a,37,uniform,auto
9fd2ad08-ac37-420e-88c3-7cf476f30751,a733c33a-682f-4303-b408-d981d5590fc3,37,uniform,ball_tree
9fd2ad08-ac37-420e-88c3-7cf476f30751,90dcb9a6-a776-4ac4-82e8-71e3c7fe11ec,37,uniform,brute
9fd2ad08-ac37-420e-88c3-7cf476f30751,51c542b7-a641-47a7-98cb-b0fc2d322f4c,37,distance,auto
